"PREPRINT_DOI","HAS_ALTMETRIC","ALT_SCORE","ALT_TWEETS","ALT_FEEDS","ALT_MSM","ALT_POLICIES","ALT_WIKIPEDIA","ALT_MENDELEY"
"10.1101/022467",TRUE,0.5,2,0,0,0,0,0
"10.1101/022475",TRUE,1.5,3,0,0,0,0,9
"10.1101/022525",TRUE,4.1,7,0,0,0,0,21
"10.1101/022657",TRUE,18.032,6,2,0,0,0,10
"10.1101/022632",TRUE,29.798,31,2,0,0,0,14
"10.1101/022608",TRUE,1.25,4,0,0,0,0,19
"10.1101/022566",TRUE,1,4,0,0,0,0,0
"10.1101/022574",TRUE,13.748,7,1,0,0,0,0
"10.1101/022699",TRUE,35.5,37,1,1,0,0,11
"10.1101/022533",TRUE,2.85,7,0,0,0,0,13
"10.1101/022616",TRUE,28.2,44,1,0,0,0,10
"10.1101/022665",TRUE,19.28,15,2,0,0,0,1
"10.1101/022715",TRUE,18.5,38,0,0,0,0,30
"10.1101/022723",TRUE,51.864,59,2,0,0,0,7
"10.1101/022764",TRUE,12,12,1,0,0,0,1
"10.1101/022806",TRUE,18.782,18,1,0,0,0,18
"10.1101/022731",TRUE,19.05,26,1,0,0,0,42
"10.1101/022681",TRUE,1.75,4,0,0,0,0,4
"10.1101/022707",TRUE,67.18,79,3,0,0,0,98
"10.1101/022673",TRUE,9.75,5,1,0,0,0,3
"10.1101/022756",TRUE,0.75,3,0,0,0,0,0
"10.1101/022780",TRUE,8.5,5,1,0,0,0,12
"10.1101/022798",TRUE,20.35,38,0,0,0,0,1
"10.1101/022830",TRUE,10.85,8,1,0,0,0,5
"10.1101/022814",TRUE,9.83,9,1,0,0,0,7
"10.1101/022772",TRUE,1.5,4,0,0,0,0,0
"10.1101/022350",TRUE,0.75,3,0,0,0,0,0
"10.1101/022483",TRUE,14.4,26,0,0,0,0,21
"10.1101/022863",TRUE,12.848,6,1,0,0,0,0
"10.1101/022889",TRUE,28.82,25,2,0,0,0,7
"10.1101/022855",TRUE,12.098,5,1,0,0,0,7
"10.1101/022913",TRUE,10.934,9,1,0,0,0,6
"10.1101/022962",TRUE,23.63,34,1,0,0,0,12
"10.1101/022939",TRUE,14.6,12,1,0,0,0,0
"10.1101/022897",TRUE,11.15,23,0,0,0,0,8
"10.1101/022905",TRUE,13.1,14,1,0,0,0,8
"10.1101/022947",TRUE,9,8,1,0,0,0,11
"10.1101/022871",TRUE,1.25,4,0,0,0,0,0
"10.1101/023051",TRUE,3.5,9,0,0,0,0,0
"10.1101/022996",TRUE,16.098,13,1,0,0,0,0
"10.1101/022988",TRUE,14.498,10,1,0,0,0,2
"10.1101/023010",TRUE,13.3,28,0,0,0,0,23
"10.1101/023036",TRUE,18.428,7,2,0,0,0,0
"10.1101/023044",TRUE,14.748,8,1,0,0,0,43
"10.1101/023002",TRUE,0.75,3,0,0,0,0,1
"10.1101/022640",TRUE,9.75,18,0,0,0,0,54
"10.1101/022970",TRUE,23.848,23,1,0,0,0,4
"10.1101/023119",TRUE,1.6,4,0,0,0,0,25
"10.1101/023101",TRUE,36.028,38,2,0,0,0,6
"10.1101/023093",TRUE,15.848,13,1,0,0,0,21
"10.1101/023127",TRUE,6.5,13,0,0,0,0,0
"10.1101/023077",TRUE,15.448,13,1,0,0,0,17
"10.1101/023176",TRUE,19.348,18,1,0,0,0,6
"10.1101/023085",TRUE,2,7,0,0,0,0,2
"10.1101/023168",TRUE,4.95,9,0,0,0,0,3
"10.1101/023200",TRUE,4.75,9,0,0,0,0,10
"10.1101/023184",TRUE,12.65,23,0,0,0,0,0
"10.1101/023135",TRUE,18.128,19,1,0,0,0,36
"10.1101/023291",TRUE,1,4,0,0,0,0,7
"10.1101/023358",TRUE,17.844,6,2,0,0,0,8
"10.1101/023341",TRUE,33.148,45,1,0,0,0,34
"10.1101/023333",TRUE,12.598,6,1,0,0,0,9
"10.1101/023069",TRUE,0.5,2,0,0,0,0,1
"10.1101/023242",TRUE,11.998,4,1,0,0,0,12
"10.1101/023275",TRUE,2.25,6,0,0,0,0,0
"10.1101/023226",TRUE,0.75,2,0,0,0,0,0
"10.1101/023317",TRUE,10.83,8,1,0,0,0,16
"10.1101/023267",TRUE,11.998,4,1,0,0,0,7
"10.1101/023309",TRUE,6.5,14,0,0,0,0,12
"10.1101/023234",TRUE,17.948,16,1,0,0,0,0
"10.1101/023382",TRUE,23.48,33,1,0,0,0,1
"10.1101/023366",TRUE,9.6,14,0,0,0,0,22
"10.1101/023283",TRUE,5.75,12,0,0,0,0,4
"10.1101/023408",TRUE,28.798,40,1,0,0,0,53
"10.1101/022590",TRUE,8.25,19,0,0,0,0,8
"10.1101/023390",TRUE,11.998,6,1,0,0,0,10
"10.1101/023374",TRUE,23.15,30,1,0,0,0,58
"10.1101/023457",TRUE,5,13,0,0,0,0,43
"10.1101/023465",TRUE,8.83,5,1,0,0,0,0
"10.1101/023564",TRUE,2.5,4,0,0,0,0,2
"10.1101/023580",TRUE,0.75,3,0,0,0,0,0
"10.1101/023549",TRUE,5.2,7,0,0,0,0,27
"10.1101/023481",TRUE,3,8,0,0,0,0,3
"10.1101/023499",TRUE,4.2,9,0,0,0,0,0
"10.1101/023572",TRUE,3,5,0,0,0,0,0
"10.1101/023606",TRUE,1.25,4,0,0,0,0,0
"10.1101/023556",TRUE,2,4,0,0,0,0,4
"10.1101/023507",TRUE,1.25,5,0,0,0,0,0
"10.1101/023697",TRUE,3.7,8,0,0,0,0,15
"10.1101/023614",TRUE,2,6,0,0,0,0,0
"10.1101/023663",TRUE,97.994,24,5,5,0,0,0
"10.1101/023515",TRUE,1.5,6,0,0,0,0,0
"10.1101/023705",TRUE,4,10,0,0,0,0,2
"10.1101/023655",TRUE,8.5,5,1,0,0,0,0
"10.1101/023630",TRUE,2.25,5,0,0,0,0,1
"10.1101/023523",TRUE,1.5,5,0,0,0,0,0
"10.1101/023531",TRUE,1.25,4,0,0,0,0,0
"10.1101/023648",TRUE,7.2,14,0,0,0,0,25
"10.1101/023440",TRUE,6.25,14,0,0,0,0,0
"10.1101/023473",TRUE,11.4,19,0,0,0,0,1
"10.1101/023622",TRUE,1.25,4,0,0,0,0,0
"10.1101/023598",TRUE,1.75,6,0,0,0,0,0
"10.1101/023689",TRUE,2.35,6,0,0,0,0,12
"10.1101/023754",TRUE,18.8,27,1,0,0,0,99
"10.1101/023721",TRUE,13.95,11,1,0,0,0,1
"10.1101/023713",TRUE,10.6,7,1,0,0,0,0
"10.1101/023739",TRUE,1.75,6,0,0,0,0,2
"10.1101/023911",TRUE,39.38,55,2,0,0,0,43
"10.1101/023903",TRUE,8.75,5,1,0,0,0,0
"10.1101/023929",TRUE,8,19,0,0,0,0,8
"10.1101/023895",TRUE,3.85,9,0,0,0,0,8
"10.1101/023838",TRUE,31.014,34,2,0,0,0,6
"10.1101/023994",TRUE,1.75,3,0,0,0,0,0
"10.1101/024018",TRUE,2.75,7,0,0,0,0,0
"10.1101/023986",TRUE,23.4,32,1,0,0,0,1
"10.1101/023978",TRUE,24.2,32,1,0,0,0,25
"10.1101/024000",TRUE,11,8,1,0,0,0,1
"10.1101/023879",TRUE,4.85,12,0,0,0,0,1
"10.1101/023788",TRUE,12.748,6,1,0,0,0,24
"10.1101/023861",TRUE,14.098,10,1,0,0,0,6
"10.1101/023846",TRUE,19.33,21,1,0,0,1,12
"10.1101/023804",TRUE,18.048,15,1,0,0,0,5
"10.1101/023796",TRUE,3.7,7,0,0,0,0,27
"10.1101/023887",TRUE,27.498,24,1,1,0,0,0
"10.1101/024059",TRUE,1.5,5,0,0,0,0,1
"10.1101/024042",TRUE,13.85,15,1,0,0,0,10
"10.1101/024026",TRUE,12.85,10,1,0,0,0,19
"10.1101/024067",TRUE,8.75,4,1,0,0,0,16
"10.1101/024034",TRUE,14.05,21,0,0,0,1,8
"10.1101/024109",TRUE,22.95,25,2,0,0,0,8
"10.1101/024133",TRUE,10.25,8,1,0,0,0,13
"10.1101/024083",TRUE,15.6,18,1,0,0,0,13
"10.1101/022301",TRUE,20.2,27,1,0,0,0,1
"10.1101/024182",TRUE,14.9,15,1,0,0,0,27
"10.1101/024117",TRUE,21.75,28,1,0,0,0,9
"10.1101/023820",TRUE,1.75,4,0,0,0,0,0
"10.1101/024216",TRUE,2,5,0,0,0,0,0
"10.1101/024307",TRUE,6.75,12,0,0,0,0,4
"10.1101/024232",TRUE,20.15,35,0,0,0,0,59
"10.1101/024190",TRUE,14.45,16,1,0,0,0,1
"10.1101/024281",TRUE,15.2,19,1,0,0,0,38
"10.1101/023937",TRUE,11.1,11,1,0,0,0,0
"10.1101/024273",TRUE,4.25,7,0,0,0,0,1
"10.1101/024331",TRUE,3.35,5,0,0,0,0,3
"10.1101/024265",TRUE,2.5,8,0,0,0,0,13
"10.1101/024315",TRUE,4.75,9,0,0,0,0,0
"10.1101/024364",TRUE,4.25,9,0,0,0,0,26
"10.1101/024356",TRUE,9.7,15,0,0,0,0,4
"10.1101/024257",TRUE,3.75,9,0,0,0,0,8
"10.1101/024349",TRUE,62.278,50,3,2,0,0,0
"10.1101/024240",TRUE,1,4,0,0,0,0,0
"10.1101/024323",TRUE,37.45,62,1,0,0,0,1
"10.1101/023770",TRUE,1.5,4,0,0,0,0,3
"10.1101/024414",TRUE,2.5,7,0,0,0,0,1
"10.1101/024430",TRUE,3,10,0,0,0,0,0
"10.1101/024513",TRUE,1.75,6,0,0,0,0,0
"10.1101/024455",TRUE,5.7,12,0,0,0,0,26
"10.1101/024463",TRUE,6.6,17,0,0,0,0,0
"10.1101/024497",TRUE,4.35,9,0,0,0,0,0
"10.1101/024208",TRUE,1.25,4,0,0,0,0,0
"10.1101/024471",TRUE,13.9,25,0,0,0,0,11
"10.1101/024398",TRUE,1.75,4,0,0,0,0,0
"10.1101/024406",TRUE,0.5,2,0,0,0,0,0
"10.1101/024554",TRUE,30.452,22,3,0,0,0,2
"10.1101/024299",TRUE,129.25,63,3,7,0,0,1
"10.1101/024547",TRUE,23.898,29,1,0,0,0,9
"10.1101/024604",TRUE,2.75,6,0,0,0,0,10
"10.1101/024596",TRUE,12.248,6,1,0,0,0,8
"10.1101/024562",TRUE,12.732,10,1,0,0,0,10
"10.1101/024588",TRUE,13.498,6,1,0,0,0,7
"10.1101/024174",TRUE,2.75,4,0,0,0,0,11
"10.1101/024570",TRUE,1.25,5,0,0,0,0,1
"10.1101/024448",TRUE,8.35,20,0,0,0,0,10
"10.1101/024612",TRUE,1.5,3,0,0,0,0,0
"10.1101/024521",TRUE,2,4,0,0,0,0,8
"10.1101/024703",TRUE,0.75,3,0,0,0,0,14
"10.1101/024711",TRUE,45.984,62,2,0,0,0,5
"10.1101/024653",TRUE,2.25,5,0,0,0,0,1
"10.1101/024620",TRUE,27.5,25,0,1,0,0,0
"10.1101/024661",TRUE,4.7,9,0,0,0,0,0
"10.1101/024646",TRUE,1.5,5,0,0,0,0,3
"10.1101/024679",TRUE,20.05,35,0,0,0,0,20
"10.1101/024737",TRUE,7.1,15,0,0,0,0,0
"10.1101/024745",TRUE,2.5,7,0,0,0,0,2
"10.1101/024919",TRUE,1.25,4,0,0,0,0,0
"10.1101/024935",TRUE,2.25,6,0,0,0,0,1
"10.1101/024828",TRUE,2.5,4,0,0,0,0,0
"10.1101/024810",TRUE,1.25,4,0,0,0,0,0
"10.1101/024778",TRUE,2.5,6,0,0,0,0,6
"10.1101/024869",TRUE,21.8,31,1,0,0,0,17
"10.1101/024927",TRUE,15.85,18,1,0,0,0,4
"10.1101/024695",TRUE,27.35,39,1,0,0,0,1
"10.1101/024844",TRUE,0.5,2,0,0,0,0,0
"10.1101/024950",TRUE,13.1,13,1,0,0,0,0
"10.1101/024794",TRUE,1.5,3,0,0,0,0,0
"10.1101/024976",TRUE,2.5,8,0,0,0,0,0
"10.1101/024893",TRUE,3,7,0,0,0,0,8
"10.1101/024877",TRUE,19.458,11,1,0,0,0,1
"10.1101/024802",TRUE,10.7,21,0,0,0,0,11
"10.1101/025130",TRUE,12.248,6,1,0,0,0,0
"10.1101/025171",TRUE,13.848,7,1,0,0,0,0
"10.1101/025064",TRUE,14.848,11,1,0,0,0,4
"10.1101/025098",TRUE,13.498,10,1,0,0,0,2
"10.1101/025106",TRUE,11.748,5,1,0,0,0,0
"10.1101/025007",TRUE,24.528,20,2,0,0,0,10
"10.1101/025189",TRUE,1.5,5,0,0,0,0,0
"10.1101/024851",TRUE,11.35,27,0,0,0,0,6
"10.1101/025262",TRUE,4.1,9,0,0,0,0,4
"10.1101/025197",TRUE,0.75,3,0,0,0,0,61
"10.1101/025254",TRUE,46.604,9,2,3,0,1,25
"10.1101/025239",TRUE,2.75,6,0,0,0,0,1
"10.1101/025205",TRUE,2,6,0,0,0,0,0
"10.1101/025221",TRUE,1.25,4,0,0,0,0,1
"10.1101/025148",TRUE,24.6,49,0,0,0,0,12
"10.1101/025346",TRUE,1.25,4,0,0,0,0,0
"10.1101/025338",TRUE,11.85,25,0,0,0,0,59
"10.1101/025379",TRUE,3.25,9,0,0,0,0,15
"10.1101/025387",TRUE,23.35,49,0,0,0,0,55
"10.1101/025353",TRUE,21.55,25,1,0,0,0,1
"10.1101/025247",TRUE,1.5,5,0,0,0,0,0
"10.1101/025114",TRUE,0.5,2,0,0,0,0,2
"10.1101/025528",TRUE,143.288,218,3,1,0,0,262
"10.1101/025452",TRUE,11.9,22,0,0,0,0,4
"10.1101/025445",TRUE,7.35,18,0,0,0,0,18
"10.1101/025429",TRUE,3.6,6,0,0,0,0,0
"10.1101/025288",TRUE,3.25,6,0,0,0,0,0
"10.1101/025494",TRUE,7.6,12,0,0,0,0,22
"10.1101/025510",TRUE,3.5,6,0,0,0,0,9
"10.1101/025437",TRUE,11.096,12,1,0,0,0,44
"10.1101/025411",TRUE,3.95,9,0,0,0,0,2
"10.1101/025361",TRUE,5.6,13,0,0,0,0,13
"10.1101/025585",TRUE,3.75,10,0,0,0,0,18
"10.1101/025502",TRUE,10.882,8,1,0,0,0,1
"10.1101/025544",TRUE,10.95,24,0,0,0,0,79
"10.1101/025551",TRUE,23.9,25,1,0,0,0,30
"10.1101/025577",TRUE,1.25,3,0,0,0,0,24
"10.1101/025569",TRUE,9.08,6,1,0,0,0,0
"10.1101/025619",TRUE,2.75,8,0,0,0,0,0
"10.1101/025601",TRUE,3.5,8,0,0,0,0,0
"10.1101/025486",TRUE,2.75,8,0,0,0,0,1
"10.1101/025676",TRUE,16.3,32,0,0,0,0,141
"10.1101/025635",TRUE,7.3,13,0,0,0,0,0
"10.1101/025668",TRUE,5.1,10,0,0,0,0,0
"10.1101/025684",TRUE,3.25,9,0,0,0,0,0
"10.1101/025700",TRUE,2,5,0,0,0,0,0
"10.1101/025650",TRUE,6.25,17,0,0,0,0,5
"10.1101/025767",TRUE,81.9,153,0,0,0,1,209
"10.1101/025726",TRUE,3.75,10,0,0,0,0,2
"10.1101/025858",TRUE,18.85,37,0,0,0,0,1
"10.1101/025874",TRUE,9.1,19,0,0,0,0,18
"10.1101/025734",TRUE,7.5,17,0,0,0,0,48
"10.1101/024422",TRUE,6.95,14,0,0,0,0,1
"10.1101/025882",TRUE,0.5,2,0,0,0,0,0
"10.1101/025890",TRUE,14.53,14,1,0,0,0,2
"10.1101/025908",TRUE,6,10,0,0,0,0,58
"10.1101/025866",TRUE,14.098,9,1,0,0,0,10
"10.1101/025841",TRUE,3.35,7,0,0,0,0,0
"10.1101/025023",TRUE,25.7,43,0,0,0,0,2
"10.1101/025015",TRUE,15.248,12,1,0,0,0,12
"10.1101/023432",TRUE,2.75,9,0,0,0,0,1
"10.1101/024224",TRUE,1.25,4,0,0,0,0,11
"10.1101/025122",TRUE,23.914,23,1,0,0,0,0
"10.1101/025056",TRUE,10.83,8,1,0,0,0,38
"10.1101/024992",TRUE,23.748,22,1,0,0,0,1
"10.1101/026112",TRUE,0.5,2,0,0,0,0,1
"10.1101/025924",TRUE,12.93,13,1,0,0,0,3
"10.1101/026062",TRUE,10.35,25,0,0,0,0,72
"10.1101/026039",TRUE,0.75,3,0,0,0,0,0
"10.1101/026088",TRUE,10,7,1,0,0,0,0
"10.1101/026021",TRUE,13.75,14,1,0,0,0,1
"10.1101/026120",TRUE,25.25,51,0,0,0,0,6
"10.1101/026070",TRUE,4.1,8,0,0,0,0,0
"10.1101/026013",TRUE,11.85,12,1,0,0,0,7
"10.1101/026195",TRUE,1.75,4,0,0,0,0,3
"10.1101/026153",TRUE,34.18,40,2,0,0,0,11
"10.1101/026203",TRUE,12.5,13,1,0,0,0,3
"10.1101/026161",TRUE,0.25,1,0,0,0,0,2
"10.1101/026146",TRUE,19.748,11,2,0,0,0,0
"10.1101/026229",TRUE,3.1,6,0,0,0,0,0
"10.1101/026260",TRUE,10.5,8,1,0,0,0,0
"10.1101/026252",TRUE,11.25,8,1,0,0,0,3
"10.1101/026286",TRUE,10.998,3,1,0,0,0,0
"10.1101/026294",TRUE,1.5,3,0,0,0,0,0
"10.1101/026278",TRUE,11.998,5,1,0,0,0,10
"10.1101/026302",TRUE,23.532,19,2,0,0,0,10
"10.1101/026344",TRUE,14.998,9,1,0,0,0,8
"10.1101/026377",TRUE,20.248,13,2,0,0,0,24
"10.1101/026385",TRUE,5.5,14,0,0,0,0,16
"10.1101/026310",TRUE,2.25,6,0,0,0,0,0
"10.1101/026351",TRUE,19.378,23,1,0,0,0,1
"10.1101/026336",TRUE,75.6,97,0,0,0,0,20
"10.1101/026369",TRUE,17.848,16,1,0,0,0,28
"10.1101/026450",TRUE,17.08,13,2,0,0,0,8
"10.1101/026476",TRUE,12,11,1,0,0,0,2
"10.1101/026484",TRUE,6.2,11,0,0,0,0,7
"10.1101/026435",TRUE,2.25,6,0,0,0,0,0
"10.1101/026492",TRUE,8.75,6,1,0,0,0,0
"10.1101/026401",TRUE,0.5,2,0,0,0,0,0
"10.1101/026393",TRUE,13.75,17,1,0,0,0,0
"10.1101/026500",TRUE,0.5,2,0,0,0,0,0
"10.1101/026427",TRUE,8.5,5,1,0,0,0,0
"10.1101/026419",TRUE,7.7,14,0,0,0,0,12
"10.1101/026567",TRUE,15.95,16,1,0,0,0,14
"10.1101/026559",TRUE,1,4,0,0,0,0,8
"10.1101/025536",TRUE,6.1,14,0,0,0,0,0
"10.1101/025809",TRUE,17.5,32,0,0,0,0,44
"10.1101/026583",TRUE,2,4,0,0,0,0,1
"10.1101/026518",TRUE,14,12,1,0,0,0,3
"10.1101/026575",TRUE,10,9,1,0,0,0,10
"10.1101/026641",TRUE,23.098,23,1,0,0,0,5
"10.1101/026633",TRUE,3,7,0,0,0,0,0
"10.1101/026658",TRUE,15.748,9,1,0,0,0,22
"10.1101/026625",TRUE,13.248,8,1,0,0,0,1
"10.1101/026682",TRUE,5.6,10,0,0,0,0,4
"10.1101/026674",TRUE,2.25,5,0,0,0,0,13
"10.1101/026666",TRUE,1.5,3,0,0,0,0,0
"10.1101/026732",TRUE,13.998,9,1,0,0,0,8
"10.1101/026724",TRUE,1.25,4,0,0,0,0,0
"10.1101/026716",TRUE,1.75,4,0,0,0,0,11
"10.1101/026765",TRUE,2.5,7,0,0,0,0,1
"10.1101/026781",TRUE,14.998,10,1,0,0,0,0
"10.1101/026757",TRUE,12.748,7,1,0,0,0,8
"10.1101/026799",TRUE,5.75,14,0,0,0,0,0
"10.1101/026740",TRUE,11.998,4,1,0,0,0,8
"10.1101/026898",TRUE,7.55,13,0,0,0,0,1
"10.1101/026856",TRUE,17.798,15,1,0,0,0,8
"10.1101/026534",TRUE,5.6,10,0,0,0,0,11
"10.1101/026823",TRUE,18.048,17,1,0,0,0,10
"10.1101/026831",TRUE,26.15,53,0,0,0,0,14
"10.1101/026468",TRUE,96.32,120,3,1,0,0,31
"10.1101/026591",TRUE,19.748,22,1,0,0,0,72
"10.1101/026948",TRUE,3.85,7,0,0,0,0,324
"10.1101/026955",TRUE,13.38,12,1,0,0,0,20
"10.1101/026963",TRUE,15.348,11,1,0,0,0,2
"10.1101/026922",TRUE,38.248,43,2,0,0,0,6
"10.1101/026989",TRUE,4.1,10,0,0,0,0,15
"10.1101/026914",TRUE,3.95,8,0,0,0,0,19
"10.1101/027045",TRUE,2.5,8,0,0,0,0,10
"10.1101/027037",TRUE,24.176,17,2,0,0,0,2
"10.1101/027086",TRUE,17.598,18,1,0,0,0,0
"10.1101/027151",TRUE,13.498,6,1,0,0,0,0
"10.1101/027201",TRUE,12.248,5,1,0,0,0,12
"10.1101/027219",TRUE,14.08,15,1,0,0,0,55
"10.1101/027177",TRUE,0.5,2,0,0,0,0,2
"10.1101/027060",TRUE,1,3,0,0,0,0,0
"10.1101/026971",TRUE,13.08,18,1,0,0,0,0
"10.1101/027169",TRUE,1,4,0,0,0,0,0
"10.1101/027185",TRUE,1.5,5,0,0,0,0,1
"10.1101/027227",TRUE,16.498,15,1,0,0,0,14
"10.1101/027078",TRUE,8.05,15,0,0,0,0,17
"10.1101/027235",TRUE,19.648,17,1,0,0,0,24
"10.1101/026930",TRUE,35.898,38,1,1,0,0,51
"10.1101/025833",TRUE,2.6,5,0,0,0,0,0
"10.1101/027292",TRUE,2.35,6,0,0,0,0,0
"10.1101/027003",TRUE,13.248,7,1,0,0,0,18
"10.1101/027268",TRUE,0.5,2,0,0,0,0,5
"10.1101/027284",TRUE,4,12,0,0,0,0,0
"10.1101/027144",TRUE,4.75,12,0,0,0,0,12
"10.1101/027276",TRUE,4.45,10,0,0,0,0,0
"10.1101/027102",TRUE,12.45,28,0,0,0,0,11
"10.1101/027375",TRUE,1.25,4,0,0,0,0,0
"10.1101/027383",TRUE,35.298,44,1,0,0,0,96
"10.1101/027342",TRUE,16.748,14,1,0,0,0,9
"10.1101/027391",TRUE,30.698,39,1,0,0,0,9
"10.1101/027326",TRUE,9.95,20,0,0,0,0,51
"10.1101/027334",TRUE,13.6,25,0,0,0,0,0
"10.1101/027367",TRUE,3,6,0,0,0,0,3
"10.1101/027466",TRUE,6.45,11,0,0,0,0,0
"10.1101/027318",TRUE,15.748,4,1,0,1,0,12
"10.1101/027441",TRUE,2.75,5,0,0,0,0,0
"10.1101/027433",TRUE,8.9,19,0,0,0,0,0
"10.1101/027359",TRUE,18.132,14,1,0,0,0,86
"10.1101/027417",TRUE,10.998,3,1,0,0,0,12
"10.1101/027458",TRUE,1.5,4,0,0,0,0,0
"10.1101/027474",TRUE,9.6,14,0,0,0,0,20
"10.1101/027532",TRUE,1,3,0,0,0,0,0
"10.1101/027516",TRUE,9.37,6,1,0,0,0,0
"10.1101/027540",TRUE,7.55,13,0,0,0,0,0
"10.1101/027490",TRUE,13.15,25,0,0,0,0,0
"10.1101/027508",TRUE,2,5,0,0,0,0,3
"10.1101/027524",TRUE,2,5,0,0,0,0,0
"10.1101/027607",TRUE,37.9,54,0,1,0,0,104
"10.1101/027581",TRUE,13.498,6,1,0,0,0,1
"10.1101/027631",TRUE,8.05,16,0,0,0,0,13
"10.1101/027599",TRUE,5.35,12,0,0,0,0,7
"10.1101/027615",TRUE,0.5,2,0,0,0,0,0
"10.1101/027664",TRUE,14.6,32,0,0,0,0,0
"10.1101/027680",TRUE,3.6,8,0,0,0,0,3
"10.1101/027649",TRUE,16.848,14,1,0,0,0,30
"10.1101/027656",TRUE,3,6,0,0,0,0,5
"10.1101/027706",TRUE,3,8,0,0,0,0,0
"10.1101/027763",TRUE,18.078,6,2,0,0,0,5
"10.1101/027623",TRUE,0.5,2,0,0,0,0,5
"10.1101/027243",TRUE,1.25,4,0,0,0,0,0
"10.1101/027722",TRUE,15.598,12,1,0,0,0,0
"10.1101/027110",TRUE,8.15,12,0,0,0,0,0
"10.1101/027425",TRUE,7.95,16,0,0,0,0,1
"10.1101/027755",TRUE,27.578,40,1,0,0,0,45
"10.1101/027730",TRUE,45.13,60,1,0,0,0,0
"10.1101/027789",TRUE,3.85,7,0,0,0,0,1
"10.1101/027847",TRUE,2.5,7,0,0,0,0,0
"10.1101/027839",TRUE,4.5,9,0,0,0,0,32
"10.1101/027805",TRUE,2.75,9,0,0,0,0,0
"10.1101/027821",TRUE,13,15,1,0,0,0,7
"10.1101/027813",TRUE,8.75,5,1,0,0,0,0
"10.1101/027797",TRUE,3,6,0,0,0,0,0
"10.1101/027771",TRUE,20.55,39,0,0,0,0,143
"10.1101/027938",TRUE,3.1,7,0,0,0,0,0
"10.1101/027854",TRUE,15.15,29,0,0,0,0,5
"10.1101/027953",TRUE,3.75,7,0,0,0,0,26
"10.1101/027995",TRUE,3.25,6,0,0,0,0,0
"10.1101/027896",TRUE,5.35,12,0,0,0,0,0
"10.1101/028019",TRUE,9.08,6,1,0,0,0,0
"10.1101/027961",TRUE,9.6,7,1,0,0,0,3
"10.1101/028068",TRUE,18.9,37,0,0,0,0,11
"10.1101/027920",TRUE,8.1,14,0,0,0,0,12
"10.1101/028035",TRUE,2.85,7,0,0,0,0,5
"10.1101/028050",TRUE,20.548,23,1,0,0,0,23
"10.1101/027870",TRUE,13.346,14,1,0,0,0,1
"10.1101/028043",TRUE,12.998,7,1,0,0,0,0
"10.1101/028001",TRUE,8.6,13,0,0,0,0,0
"10.1101/027888",TRUE,4.2,9,0,0,0,0,21
"10.1101/027904",TRUE,21.95,28,1,0,0,0,3
"10.1101/027979",TRUE,14.332,14,1,0,0,0,4
"10.1101/027946",TRUE,0.5,2,0,0,0,0,0
"10.1101/028175",TRUE,59.648,80,2,0,0,0,8
"10.1101/028209",TRUE,3.5,10,0,0,0,0,0
"10.1101/028092",TRUE,2.75,7,0,0,0,0,0
"10.1101/028159",TRUE,8.35,19,0,0,0,0,34
"10.1101/028134",TRUE,18.198,18,1,0,0,0,16
"10.1101/028076",TRUE,0.75,3,0,0,0,0,1
"10.1101/027912",TRUE,3.25,6,0,0,0,0,22
"10.1101/028191",TRUE,25.534,34,1,0,0,0,8
"10.1101/028266",TRUE,1,3,0,0,0,0,13
"10.1101/028225",TRUE,14.35,17,1,0,0,0,13
"10.1101/028167",TRUE,1.75,4,0,0,0,0,0
"10.1101/028183",TRUE,4.6,10,0,0,0,0,15
"10.1101/028142",TRUE,3.25,9,0,0,0,0,1
"10.1101/028241",TRUE,33.908,30,3,0,0,0,3
"10.1101/028316",TRUE,2.5,7,0,0,0,0,16
"10.1101/028274",TRUE,1,4,0,0,0,0,3
"10.1101/028217",TRUE,11.95,12,1,0,0,0,5
"10.1101/028340",TRUE,1.25,4,0,0,0,0,9
"10.1101/028282",TRUE,16.55,20,1,0,0,0,109
"10.1101/028027",TRUE,1,3,0,0,0,0,1
"10.1101/028308",TRUE,54.984,82,1,0,0,0,6
"10.1101/028324",TRUE,11.75,10,1,0,0,0,1
"10.1101/028290",TRUE,76.778,85,2,2,0,0,0
"10.1101/028357",TRUE,3.85,8,0,0,0,0,12
"10.1101/028449",TRUE,15.098,11,1,0,0,0,5
"10.1101/028415",TRUE,2,7,0,0,0,0,0
"10.1101/028423",TRUE,2.5,5,0,0,0,0,0
"10.1101/028399",TRUE,75.91,99,3,0,0,0,152
"10.1101/028522",TRUE,264.632,245,5,9,0,0,5
"10.1101/028464",TRUE,18.78,26,1,0,0,0,1
"10.1101/028506",TRUE,1.75,5,0,0,0,0,7
"10.1101/028456",TRUE,4.6,12,0,0,0,0,19
"10.1101/028100",TRUE,5.5,10,0,0,0,0,0
"10.1101/028514",TRUE,19.7,24,1,0,0,0,4
"10.1101/028548",TRUE,1.25,4,0,0,0,0,0
"10.1101/028472",TRUE,6.05,9,0,0,0,0,0
"10.1101/028555",TRUE,4.5,9,0,0,0,0,9
"10.1101/028381",TRUE,2.25,4,0,0,0,0,0
"10.1101/028647",TRUE,12.998,8,1,0,0,0,12
"10.1101/028662",TRUE,5,10,0,0,0,0,19
"10.1101/028738",TRUE,32.748,45,1,0,0,0,12
